app,version,review_date,star_rating,review
instagram,'85.0',3/19/2019,5,This is the way I express myself with-out having to talk.
instagram,'85.0',3/19/2019,5,I love instagram because I can follow all my friends and I can be updated with friends and memes
instagram,'85.0',3/19/2019,1,^
instagram,'85.0',3/19/2019,4,"Well instagram is my favourite app, but... If you want to keep going then take into the consideration the IMAGE RESOLUTION CASE.    When I uplod multiple photoes it goes blurry, it has low quality, which is quite irritating me. Cant even upload photos there.    Could you solve this problem as fast as possible, Please?  Best wishes,"
instagram,'85.0',3/19/2019,3,I would like to share pictures and stuff like that like fb but the rest is ok
instagram,'85.0',3/19/2019,5,It is really good you can post comment and do mostly everything u like it is very fun
instagram,'85.0',3/19/2019,1,Give us back the order in which makes sense - chronological!!!! Right now so many of us misses one another pictures and I can never keep track of what i saw. That update was so dumb and I need you to fix it ASAP.
instagram,'85.0',3/19/2019,5,**yahoo
instagram,'85.0',3/19/2019,5,Lo mejor que hay para compartir
instagram,'85.0',3/19/2019,5,I LOVE IT !!!
instagram,'85.0',3/19/2019,5,I love IG best way to promote your brand
instagram,'85.0',3/19/2019,5,Instagram is soo fun
instagram,'85.0',3/19/2019,1,"Ads, ads and more ads."
instagram,'85.0',3/19/2019,3,Instagram was a great app but every since they removed chronological order I see the same 5 profiles on my timeline.
instagram,'85.0',3/19/2019,5,Es la mejor app del mundo se la recomiendo a todos
instagram,'85.0',3/19/2019,3,it wont let me login in fo another account.
instagram,'85.0',3/19/2019,5,wow
instagram,'85.0',3/19/2019,5,The best app ever I would recommend this to others
instagram,'85.0',3/19/2019,1,"Bring back chronological order already jeez! I don't even use instagram anymore for posts! People don't see mine and i don't see theirs! Fix this already.  Also, change back the profile setup! You changed it today or yesterday and it's ugly and hides half of my bio! What the heck! Stop updating unnecessarily. If it ain't broke, don't fix it!"
instagram,'85.0',3/19/2019,1,My account keeps sending me an error message anytime I try to like/comment or write captions. I have restarted the app removed my blog link from my profile and it still is giving me this Error message. I have reached out to IG several times and I get no response. Please advise
instagram,'85.0',3/19/2019,1,IG think that they are big brother.
instagram,'85.0',3/19/2019,5,"This social media app is awesome! I like it so much! I get to contact my friends, family, cousins, etc. It is such a good social media app. I really enjoy it!"
instagram,'85.0',3/19/2019,4,So far I have only used Instagram for a day it's very user friendly not complicated at all I will recommend it to anyone I know
instagram,'85.0',3/19/2019,1,I can not add my business website link to my bio and wish that their was an actual help call center!
instagram,'85.0',3/19/2019,5,Awesome
instagram,'85.0',3/19/2019,5,thanks for your program
instagram,'85.0',3/19/2019,4,PLZ MAKE A DARK THEME MODE WE NEED INSTA TO AGREE
instagram,'85.0',3/19/2019,5,"Bring back the access to views on Instagram stories, longer than 24 hours !"
instagram,'85.0',3/19/2019,3,It will not let me upload a picture
instagram,'85.0',3/19/2019,5,lit
instagram,'85.0',3/19/2019,5,So simple to use!:)
instagram,'85.0',3/19/2019,1,I have to manually check if I have any messages instagram used to be decent smh! Fix the issue
instagram,'85.0',3/19/2019,5,Just Amazing
instagram,'85.0',3/19/2019,5,The best bc I can see what my friends do
instagram,'85.0',3/19/2019,4,I just wish I could save photos and videos to my photo album
instagram,'85.0',3/19/2019,3,Frustrating!!!
instagram,'85.0',3/19/2019,3,Like not all the music that appears on spotify appears on the music sticker why ? Like the other day i wanted to post the new song of danny ocean - swing and it just didnt exist on your music library
instagram,'85.0',3/19/2019,1,Going to keep a running list of days there is still no music available!! This is now DAY6 .  A company worth billions of dollars and they can't even keep their app working correctly.
instagram,'85.0',3/19/2019,1,"Many accounts actually buying fake fans to follow them, which is the incentive for these accounts exists. Instagram should not only use machine learning to filter and block these fake spam accounts; any accounts buying fake fans should also be checked and punished."
instagram,'85.0',3/19/2019,5,@thej_erk400
instagram,'85.0',3/19/2019,4,The app is great I just wish we could turn the chat part off on live streams
instagram,'85.0',3/19/2019,4,Pls enable back the ig story viewers after 24 hours
instagram,'85.0',3/19/2019,3,Instagram should do a update that allows you to delete multiple pics at one time. I want to clean my page but I have over 1600 pics and it will take me forever to do it one at a time!!
instagram,'85.0',3/19/2019,5,Validation and self expression are cool. But I dont like my psychology being taken advantage of
instagram,'85.0',3/19/2019,5,Instagram is good time pass and nice way to connect to ppl and celebrities
instagram,'85.0',3/19/2019,1,I am so sick of IG not being in chronological order. My friend passed away last night and I want to see if anyone posted about him. Instead all I see is celebrity and meme pages.
instagram,'85.0',3/19/2019,5,"I enjoy posting beautiful images of my flowers and connecting with sweet people, whilst reaching new customers."
instagram,'85.0',3/19/2019,3,I hate the new look of instagram it was unnecessary
instagram,'85.0',3/19/2019,1,get it together instagram.
instagram,'85.0',3/19/2019,5,TNQ
instagram,'85.0',3/19/2019,5,Love it
instagram,'85.0',3/19/2019,1,i hate it change it back pls
instagram,'85.0',3/19/2019,4,Please reduce or remove the black border on the side of the screen on iPad.
instagram,'85.0',3/19/2019,4,4 out of 5 bc of all these glitches happening.
instagram,'85.0',3/19/2019,5,I was wondering
instagram,'85.0',3/19/2019,5,Instagram you rock keep doing what you do!!
instagram,'85.0',3/19/2019,5,Ok
instagram,'85.0',3/19/2019,3,"I love Instagram and all of the new features being consistently released! However, there is a serious lack of app support or customer service in the event something is not working. For example, the music feature in Instagram stories has never worked for me since it has been released. It works on my personal account, but not my business account. I have deleted and re-downloaded my app, logged in and out of my account, upgraded to the latest version, etc. and I am using an iPhone X. My phone is up to date and I have switched my account back and forth from business to personal. Since nothing worked, I turned to the Instagram help which is only a FAQ database with no help on this subject. Beyond that, besides reporting errors which I have done multiple times, there is no way to connect with customer service to resolve an issue, so my app continues to work incorrectly. Can you please add in app support and in the meantime help me resolve this issue? Also, I wish the face filters on the app were more interactive and included location stickers/tags. Thank you!"
instagram,'85.0',3/19/2019,1,The main feed isn't chronological.
instagram,'85.0',3/19/2019,5,Easy fun and quick to use - even I can do it
instagram,'85.0',3/19/2019,1,THIS NEW UPDATE IS TRASH!!! CHANGE IT BACK TO THE ORIGINAL WAY!! I CAN ONLY POST VIDEOS SMH!!
instagram,'85.0',3/19/2019,1,As soon as an alternative one around the users will run away from this used to be a good service to now straight up money pit just like they fled FB
instagram,'85.0',3/22/2019,5,Love it
instagram,'85.0',3/22/2019,1,advertise after every friggin stories and post!! deleting ig not interesting and is actually annoying
instagram,'85.0',3/22/2019,5,Awesome app
instagram,'85.0',3/22/2019,3,The least painful way to follow your friends and favorite artists until literally anything else comes along so that we can all leave this misogynistic Hellscape run by Mark Zuckerberg.
instagram,'85.0',3/22/2019,2,Ever since Instagram was down I am no longer receiving notifications. I have checked all of my notification settings and they are all on but I am still not receiving and notifications.
instagram,'85.0',3/22/2019,1,Topic channels keep disappearing. I have to uninstall then reinstall constantly to get them back.
instagram,'85.0',3/22/2019,5,Great app one of the best social networking sites in the world.
instagram,'85.0',3/22/2019,5,"The best networking tool, social streaming app available!"
instagram,'85.0',3/22/2019,1,"I only left a one star to hopefully get someone's attention to the need for a larger screen support. IPad's need to be supported, they've been around for years now ya know. Seriously, the phone app looks terrible on the iPad screen format.   How about fixing that, eh."
instagram,'85.0',3/22/2019,5,my insta is tweaking fix it
instagram,'85.0',3/22/2019,5,"It's awesome that you give me an option to write a review. Because of that I was inclined to write something. Sooooo, Thanks for providing a user friendly simple but effective and very powerful platform to be entertained!"
instagram,'85.0',3/22/2019,5,"Hear it from me..I'm literally on level 4,400! been playing since the beginning.   This week I got a new phone, I backed up the phone of course but when it was all back up and running, Candycrush had changed..now they charge you a life if you don't like the layout of the level and want to opt out before making a move. Before that NEVER happened..or if you accidentally click on an old level and opt out of it..same thing..a life wasted again. Obviously it's because they want more control over you losing so that you'll purchase lives or other items from them which is super sad...So I'm finally done with this game.  Side note...over 4,000 levels over the last 7 years completed...ONLY 1 time hitting the ""jackpot"" on the wheel. It's all rigged folks."
instagram,'85.0',3/22/2019,2,Not sure whether this is an apple problem or instagram but I have tried restarting my phone and making sure push notifications are on and I have even tried restarting my phone completely as well as delete and reinstalling instagram but I still do not get notifications for direct message and need that fixed please. Any suggestions are welcome!
instagram,'85.0',3/22/2019,5,I HAVE BEEN LOGGED OUT & MY PAGE DISABLED FOR NO REASON
instagram,'85.0',3/22/2019,3,Love this app but had to lose some stars bc i wish instagram went back to chronological order. Please bring chronological order back to Instagram!
instagram,'85.0',3/22/2019,1,"The new update is horrible, I wish I could uninstall it."
instagram,'85.0',3/22/2019,5,I love instagram because it helps with so much work I have to do
instagram,'85.0',3/22/2019,4,Why do you guys copy everything Snapchat does?
instagram,'85.0',3/22/2019,5,Instagram is a great place to make connections with those who love the same things as you do and to introduce new ones!
instagram,'85.0',3/22/2019,3,"I really, really, love the app. But they need to fix their algorithm. And the quality on videos."
instagram,'85.0',3/22/2019,3,"Instead of trying to make this app like other apps try to make it original, we notice every small thing about this app and other apps.."
instagram,'85.0',3/22/2019,1,My page it's loading I'm getting notifications but when I click on it nothing comes up it keeps saying  can't load activity I unable to upload anything please fixed the issue
instagram,'85.0',3/22/2019,5,I enjoy photos and comments if them insta help me to find my way
instagram,'85.0',3/22/2019,1,"To whom it may concern, my account has been disabled and I am not sure why. I think this is a mistake because I have never violated any terms of the app. There was no warning that my account is being disabled. I have spent countless days building the page, and now it has been taken for no reason. I have tried contacting multiple times, but never received any response and my account is still not activated. If you check, you will see I did nothing wrong. Please help me. Thank you"
instagram,'85.0',3/22/2019,5,Quick and easy
instagram,'85.0',3/22/2019,2,I recently created a new account but could not link my Facebook account. I had to google an answer to my problem. Which was to change my password on Facebook delete my app and reinstall it. Now my posts are sharing to my Facebook account but always the privacy setting to where only I can see the post. Also I still cannot add Facebook friends
instagram,'85.0',3/22/2019,5,You are me of a lesser kind but equal. Thank you. Now rest and see what you have create in slow motion. I can handle the rest in NO TIME.
instagram,'84.0',3/22/2019,2,In this new updates it has more bugs...
instagram,'85.0',3/22/2019,5,This is a good app to connect with friends
instagram,'85.0',3/22/2019,5,Still learning the apps
instagram,'85.0',3/22/2019,1,i cant see the old viewers in the old stories whhhhy
instagram,'85.0',3/22/2019,5,Thank You for giving everyone a platform like Instagram.A shoe and fastest route to connect to the world.I personally Thank You for being in my life to the entire team of Instagram.
instagram,'85.0',3/21/2019,3,Add Stop Motion again!
instagram,'85.0',3/21/2019,2,this app was so much better when it was in chronological order. AND please bring back the viewing list on our stories after 24 hours please.
instagram,'85.0',3/21/2019,5,A great way to catch the wave of Pocket Cruising
instagram,'85.0',3/21/2019,1,New update causes my profile to take forever to load.  Also bring back post count!!
instagram,'85.0',3/21/2019,5,Instagram has helped me provide a digital portfolio that shows my professional work and abilities as a tattooer. I am thankful that we have a network such as this.
instagram,'85.0',3/21/2019,1,Someone got murdered by meeting the person they did rly know at a  park. Got murdered in their car don't buy
instagram,'85.0',3/21/2019,4,Been using IG for a while now. Always been a big fan until recently I discovered my account is liking posts automatically. I stopped using my account for a bit during exams and when I came back I found a feature in the settings to see the past posts I double tapped on. I was surprised to see many posts I've never seen before on that list. I changed my password thinking I was hacked but I noticed the phantom-liking continued weeks later after the change. Is this a bug? Thank you for your service IG engineers!
instagram,'85.0',3/21/2019,5,Awesome and easy app
instagram,'85.0',3/21/2019,3,Listens to my reports some of them hate my feelings
instagram,'85.0',3/21/2019,4,"I enjoy scrolling through Instagram! But I try to make other accounts for other reasons, but it keeps bugging out!"
instagram,'85.0',3/21/2019,1,Logged me out of my account and when I tried to log back in it says error PLEASE FIX THIS
instagram,'85.0',3/21/2019,1,Instagram is currently not working for me i tried to update it but it said it wasnt working i chacked all of my other social media and there working fine except instagram
instagram,'85.0',3/21/2019,5,this is definitely my favorite platform the ease of using this app is insane.
instagram,'85.0',3/21/2019,4,Please make it so we can delete a picture from a multiple photo post! Thank you!
instagram,'85.0',3/21/2019,1,Why is the music option gone in the stories!!! Pleaseeeee update and fix!!!
instagram,'85.0',3/21/2019,2,this app was so much better when it was in chronological order. AND please bring back the viewing list on our stories after 24 hours please.
instagram,'85.0',3/21/2019,5,A great way to catch the wave of Pocket Cruising
instagram,'85.0',3/21/2019,1,New update causes my profile to take forever to load.  Also bring back post count!!
instagram,'85.0',3/21/2019,5,Instagram has helped me provide a digital portfolio that shows my professional work and abilities as a tattooer. I am thankful that we have a network such as this.
instagram,'85.0',3/21/2019,1,Someone got murdered by meeting the person they did rly know at a  park. Got murdered in their car don't buy
instagram,'85.0',3/21/2019,4,Been using IG for a while now. Always been a big fan until recently I discovered my account is liking posts automatically. I stopped using my account for a bit during exams and when I came back I found a feature in the settings to see the past posts I double tapped on. I was surprised to see many posts I've never seen before on that list. I changed my password thinking I was hacked but I noticed the phantom-liking continued weeks later after the change. Is this a bug? Thank you for your service IG engineers!
instagram,'85.0',3/21/2019,5,Awesome and easy app
instagram,'85.0',3/21/2019,3,Listens to my reports some of them hate my feelings
instagram,'85.0',3/21/2019,4,"I enjoy scrolling through Instagram! But I try to make other accounts for other reasons, but it keeps bugging out!"
instagram,'85.0',3/21/2019,1,Logged me out of my account and when I tried to log back in it says error PLEASE FIX THIS
instagram,'85.0',3/21/2019,1,Instagram is currently not working for me i tried to update it but it said it wasnt working i chacked all of my other social media and there working fine except instagram
instagram,'85.0',3/21/2019,5,this is definitely my favorite platform the ease of using this app is insane.
instagram,'85.0',3/21/2019,4,Please make it so we can delete a picture from a multiple photo post! Thank you!
instagram,'85.0',3/21/2019,1,Why is the music option gone in the stories!!! Pleaseeeee update and fix!!!
instagram,'85.0',3/21/2019,1,THIS APP IS BOOTY.
instagram,'85.0',3/21/2019,1,This update as of March 21 2019 is ugly and horrible Instagram went a step back bring back the cleaner Instagram that was working fine 4 days ago . THIS IS HORRIBLE
instagram,'85.0',3/21/2019,5,I like instagram because make new friends  and keep up with family members and order products for my skin and nails and hair I love it to the max I wish I could get a sponsor
instagram,'85.0',3/21/2019,1,After 24 hours of posting on my story it says i can't see who saw my post after 24 hours like Instagram what in your mind would do such a thing like that??? it doesn't make instagram better
instagram,'85.0',3/21/2019,5,I LOVE Instagram .. This My Favorite App!
instagram,'85.0',3/21/2019,5,This app is amazing I can text with my friends online
instagram,'85.0',3/21/2019,1,Every update is getting worse and worse. Plz fix it
instagram,'85.0',3/21/2019,1,"The community deserves better half the world is instagram there is no reason for someone with 800 followers get 10 likes, it makes it hard as a merchant to sell and gain an audience due to the lack of rotation of the photos. I have posted good quality pictures and videos, I have also paid for promotion advertisement and I still didnt get good results."
instagram,'85.0',3/21/2019,2,App is incorporating all of the people I am following into other followers lists . Please fix
instagram,'85.0',3/21/2019,5,Showing. Others. That. If. You. Have disabilities. That. They can. Face. There. Dreams
instagram,'85.0',3/21/2019,1,Fix the update!
instagram,'85.0',3/21/2019,2,Not being able to see other people followers is so stupid!!!!!!!!!
instagram,'85.0',3/21/2019,1,It says there is an error when I want to add another profile or log in
instagram,'85.0',3/21/2019,1,Took my account away for nothing
instagram,'85.0',3/21/2019,1,Instagram should bring back who can view your story its getting worse and worse with this new updates
instagram,'85.0',3/21/2019,5,"I appreciate the platform that I.G. gives to promote myself, and the athletes I work with."
instagram,'85.0',3/21/2019,1,Logged me out wont let me log back in 2 weeks now
instagram,'85.0',3/21/2019,5,I'm confused
instagram,'85.0',3/21/2019,1,Wtfff is going on with the followers list?
instagram,'85.0',3/21/2019,1,Bad
instagram,'85.0',3/21/2019,2,Why facebook ignore dark mode?
instagram,'85.0',3/21/2019,1,How many people will it take to ask Instagram to put back the list of viewers after 24 hours on their story? NOT COOL!
instagram,'85.0',3/21/2019,5,It's just great and I love it as it is really convenient for people to talk and do stuff so thanks to whoever made INSTAGRAM!!!
instagram,'85.0',3/21/2019,3,When i follow someone and i refresh it it says am not following them
instagram,'85.0',3/21/2019,1,Please help
instagram,'85.0',3/21/2019,5,Love instagram
instagram,'85.0',3/21/2019,1,Freakin post a dayum pic like 4 times before it posts
instagram,'85.0',3/21/2019,5,This is a good app
instagram,'85.0',3/21/2019,1,"Ok Instagram is cool and all but I never get the new features in updates. I have been updating my insta account for a long time now and I still cannot get music on my story. Ive tried deleting Instagram, waiting for new updates, shutting down my phone and every way possible but it still won't show up. Its super frustrating and that's why im giving it a bad review."
instagram,'85.0',3/21/2019,5,Super atupid
instagram,'85.0',3/21/2019,5,I LOVE INSTAGRAM SOOOOO MUCH
instagram,'85.0',3/21/2019,1,I made multiple accounts just to have and now I'm disabled from signing up or logging into an account. It's stupid.
instagram,'85.0',3/21/2019,4,"Love the app, could use a newer ui update."
instagram,'85.0',3/21/2019,5,My most favorite app.
instagram,'85.0',3/21/2019,1,Constantly crashing with this new update
instagram,'85.0',3/21/2019,1,"As reported by others, the latest update is buggy and unstable on my 8Plus. Crashes as soon as I scroll or tap on a picture"
instagram,'85.0',3/21/2019,1,I strongly dislike the new update. The format is quite ugly.
instagram,'85.0',3/21/2019,1,why do i have to pay just to download the app now
instagram,'85.0',3/21/2019,5,Better than Facebook.
instagram,'85.0',3/21/2019,5,Nice
instagram,'85.0',3/21/2019,5,You will love it. You will love it. You will love it.
instagram,'85.0',3/21/2019,1,"My Instagram was hacked, email and password changed. When I filed a complaint/report I was emailed to reply with a picture of myself and a passcode which I quickly did. It has been days without response or reply. All thumbs down."
instagram,'85.0',3/21/2019,1,"Siguen actualizando y yo sigo sin poder usar la lista de mejores amigos, tira gomas!!!"
instagram,'85.0',3/21/2019,5,I LOVE INSTAGRAM SOOOOO MUCH
instagram,'85.0',3/21/2019,1,I made multiple accounts just to have and now I'm disabled from signing up or logging into an account. It's stupid.
instagram,'85.0',3/21/2019,4,"Love the app, could use a newer ui update."
instagram,'85.0',3/21/2019,5,My most favorite app.
instagram,'85.0',3/21/2019,1,Constantly crashing with this new update
instagram,'85.0',3/21/2019,1,"As reported by others, the latest update is buggy and unstable on my 8Plus. Crashes as soon as I scroll or tap on a picture"
instagram,'85.0',3/21/2019,1,I strongly dislike the new update. The format is quite ugly.
instagram,'85.0',3/21/2019,1,why do i have to pay just to download the app now
instagram,'85.0',3/21/2019,5,Better than Facebook.
instagram,'85.0',3/21/2019,5,Nice
instagram,'85.0',3/21/2019,5,You will love it. You will love it. You will love it.
instagram,'85.0',3/21/2019,1,"My Instagram was hacked, email and password changed. When I filed a complaint/report I was emailed to reply with a picture of myself and a passcode which I quickly did. It has been days without response or reply. All thumbs down."
instagram,'85.0',3/21/2019,1,"Siguen actualizando y yo sigo sin poder usar la lista de mejores amigos, tira gomas!!!"
instagram,'85.0',3/21/2019,3,Nice app
instagram,'85.0',3/21/2019,5,Bien necesario en la vida!
instagram,'85.0',3/21/2019,5,I Love it!!!
instagram,'85.0',3/21/2019,5,Instagram won't let me log in to my main account ever since it got messed up like Facebook too was messed up so those two days They were having problems and it logged me out now I cant log in to the app when I download it only on the internet andd I had a spam funny instagram I used to post funny things and instagram disabled that account and I'm trying to get it back.
instagram,'85.0',3/21/2019,4,"I love the app don't get me wrong i just have a request. I would greatly appreciate it if we could report a DM or DM request that someone sends you. I have gotten some very disturbing DM requests and nothing has been done about it I try to report the account for something as close to it as possible but it doesn't typically help. So, I block them but I don't want anyone else to fall for what these people are saying and trying to drag you into. I have gotten a DM from someone who wanted to be my ""sugar daddy"" and sent a number. I just don't want anyone especially young users to fall for this it is gross and i would like to get people like this accounts removed for being inappropriate. Thank you."
instagram,'85.0',3/21/2019,2,I am tired of being blocked from commenting FOR NO REASON. I am tired of there being ZERO REAL ASSISTANCE for constant problems. You need to do better. The app has gotten too huge for you to continue to ignore the problem. I see bots and trolls leaving comments and likes by THE THOUSANDS yet they never seem to get banned. Enough is enough.
instagram,'85.0',3/21/2019,1,that
instagram,'85.0',3/21/2019,1,Should change the name to AddsOgram
instagram,'85.0',3/21/2019,4,Can you guys tell us who viewed our video? Im asking this because if i know who viewed my video i can remove the inactive people from my followers please add this :)
instagram,'85.0',3/21/2019,5,We need control for vibrate
instagram,'85.0',3/21/2019,1,"I love IG just like anyone else, but this new update makes everything look so boring and mundane, i want to know how many posts people have, i want to see whos viewed my stories. Why does it vanish after 24 hours? Why cant i see how many posts a profile has? Boringggg"
instagram,'85.0',3/21/2019,5,Yes
instagram,'85.0',3/20/2019,4,In a recent update IG took away information regarding the specific (top 5) hashtags that were creating the most traffic/impressions on each post. Having this information is vital to how I market my business. If this is added back this would definitely be a 5 star review.
instagram,'85.0',3/20/2019,5,I love it and it is ran well. Periodtt lol
instagram,'85.0',3/20/2019,1,"the explore page changed, and now it just shows a lot of merchandise and random photography, pleas change it back!!!"
instagram,'85.0',3/20/2019,4,"when i press on a video post, it always play the video below it."
instagram,'80.0',3/20/2019,2,Please make possible to reach the viewer list for highlights any time. Even after 24 hour.  Thnx
instagram,'85.0',3/20/2019,5,Inspiration is what I find of the upmost value in utilizing Instagram.
instagram,'85.0',3/20/2019,5,Awesome platform Mnt92277@gmail on Hangouts
instagram,'85.0',3/20/2019,1,My insta will not update to allow new features like reposting to the story
instagram,'85.0',3/20/2019,1,cant trim videos without crashing
instagram,'85.0',3/20/2019,5,I love you so muchhhhhhhhhhhhh your inspiration and awesome keep up the good work
instagram,'85.0',3/20/2019,1,"I am trying to followback &/or follow friends - click the followback or follow button.  Then, it pops back to that I am not following them.    I just was asked why I am not following and tried it.  It did it again   Please FIX"
instagram,'85.0',3/20/2019,5,"I love this app! I use it everyday, both for personal use and for business. It is definitely becoming one of the most needed business tools out there."
instagram,'85.0',3/20/2019,5,Great social media platform
instagram,'85.0',3/20/2019,5,I spend so much time on this app
instagram,'85.0',3/20/2019,5,Luv ur app
instagram,'85.0',3/20/2019,1,Everything is acting super slow and I can't change my username!
instagram,'85.0',3/20/2019,1,I was locked out of my account by Instagram and had to make a new one
instagram,'85.0',3/20/2019,5,"I love instagram, but I wish I could be able to delete one picture from a post with multiple pictures without having to remove the entire post."
instagram,'85.0',3/20/2019,5,My Instagram has it been working
instagram,'85.0',3/20/2019,2,These new updates just make the app worse and brings bugs and fixes with it. The developers need to get on top of this issue quickly. This app is constantly having problems
instagram,'85.0',3/20/2019,5,"A excellent site to share, be seen noticed and appreciated while enjoying the content of others making new connection"
instagram,'85.0',3/20/2019,5,The best in social media
instagram,'85.0',3/20/2019,5,Your ads are retarded
instagram,'85.0',3/20/2019,1,U have done very wrong improvement and bug fix.... please  bring back the viewer lists of the story after 24 hours ..... because it was the badest thing ever u have done to your users....  Work on this case..
instagram,'85.0',3/20/2019,5,Very good yea
instagram,'85.0',3/20/2019,1,You blocked my video
instagram,'85.0',3/20/2019,5,SO NOICEEEE
instagram,'85.0',3/20/2019,1,Yg
instagram,'85.0',3/20/2019,5,I love it very useful to me
instagram,'85.0',3/20/2019,4,Thanks for fixing the previous issue. The only thing I wish is that you would bring back who viewed your stories in archive. I like looking back and seeing who viewed my stories from the past. Please?!
instagram,'85.0',3/20/2019,4,I wish there was a way to repost within the app. I hate having to go to a 3rd party app to repost.
instagram,'85.0',3/20/2019,4,"Great social media tool it allows people to share, connect, feel inspired and creative."
instagram,'85.0',3/20/2019,1,It just disabled my account out of nowhere
instagram,'85.0',3/20/2019,3,Meh ok update my account had problem other then that everything ok
instagram,'85.0',3/20/2019,3,Servers are not reliable at all
instagram,'85.0',3/20/2019,2,I used to get 50-100 likes now 4
